id,city,date,player_of_match,venue,neutral_venue,team1,team2,toss_winner,toss_decision,winner,result,result_margin,eliminator,method,umpire1,umpire2
548341.0,Delhi,2012-04-27,V Sehwag,venue,0,Delhi Capitals,Mumbai Indians,Mumbai Indians,field,Delhi Capitals,runs,18.0,N,,Aleem Dar,RJ Tucker
548342.0,Chennai,2012-04-28,Mandeep Singh,venue,0,Chennai Super Kings,Kings XI Punjab,Kings XI Punjab,bat,Kings XI Punjab,runs,37.0,N,,BF Bowden,BNJ Oxenford
548343.0,Kolkata,2012-04-28,G Gambhir,venue,0,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,7.0,N,,Asad Rauf,SK Tarapore
548344.0,Mumbai,2012-04-29,DW Steyn,venue,0,Mumbai Indians,Deccan Chargers,Mumbai Indians,field,Mumbai Indians,runs,47.0,N,,AK Chaudhary,BR Doctrove
548345.0,Delhi,2012-04-29,V Sehwag,venue,0,Delhi Capitals,Rajasthan Royals,Delhi Daredevils,bat,Delhi Capitals,runs,1.0,N,,S Ravi,RJ Tucker
548346.0,Chennai,2012-04-30,G Gambhir,venue,0,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,Kolkata Knight Riders,runs,5.0,N,,BF Bowden,BNJ Oxenford
548347.0,Cuttack,2012-05-01,KC Sangakkara,venue,0,Deccan Chargers,Pune Warriors,Deccan Chargers,bat,Deccan Chargers,runs,5.0,N,,Aleem Dar,C Shamshuddin
548348.0,Jaipur,2012-05-01,P Negi,venue,0,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,bat,Delhi Capitals,runs,13.0,N,,JD Cloete,AK Chaudhary
548349.0,Bangalore,2012-05-02,Azhar Mahmood,venue,0,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,runs,6.0,N,,BF Bowden,SJA Taufel
548350.0,Pune,2012-05-03,SL Malinga,venue,0,Pune Warriors,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,runs,4.0,N,,Asad Rauf,C Shamshuddin
548351.0,Chennai,2012-05-04,SK Raina,venue,0,Chennai Super Kings,Deccan Chargers,Chennai Super Kings,bat,Chennai Super Kings,runs,1.0,N,,HDPK Dharmasena,S Asnani
548352.0,Kolkata,2012-05-05,SP Narine,venue,0,Kolkata Knight Riders,Pune Warriors,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,10.0,N,,BF Bowden,BNJ Oxenford
548353.0,Chandigarh,2012-05-05,SR Watson,venue,0,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,runs,7.0,N,,JD Cloete,SK Tarapore
548354.0,Mumbai,2012-05-06,DR Smith,venue,0,Mumbai Indians,Chennai Super Kings,Mumbai Indians,field,Mumbai Indians,runs,43.0,N,,Asad Rauf,SJA Taufel
548355.0,Bangalore,2012-05-06,AB de Villiers,venue,0,Royal Challengers Bangalore,Deccan Chargers,Royal Challengers Bangalore,field,Royal Challengers Bangalore,runs,2.0,N,,HDPK Dharmasena,S Asnani
548356.0,Delhi,2012-05-07,JH Kallis,venue,0,Delhi Capitals,Kolkata Knight Riders,Delhi Daredevils,bat,Kolkata Knight Riders,runs,5.0,N,,JD Cloete,BNJ Oxenford
548357.0,Pune,2012-05-08,SR Watson,venue,0,Pune Warriors,Rajasthan Royals,Pune Warriors,bat,Rajasthan Royals,runs,6.0,N,,Asad Rauf,S Ravi
548358.0,Hyderabad,2012-05-08,Mandeep Singh,venue,0,Deccan Chargers,Kings XI Punjab,Deccan Chargers,field,Kings XI Punjab,runs,7.0,N,,HDPK Dharmasena,BR Doctrove
548359.0,Mumbai,2012-05-09,CH Gayle,venue,0,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,runs,25.0,N,,BF Bowden,BNJ Oxenford
548360.0,Hyderabad,2012-05-10,DA Warner,venue,0,Deccan Chargers,Delhi Capitals,Deccan Chargers,bat,Delhi Capitals,runs,9.0,N,,JD Cloete,VA Kulkarni
548361.0,Jaipur,2012-05-10,BW Hilfenhaus,venue,0,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,runs,4.0,N,,BNJ Oxenford,C Shamshuddin
548362.0,Pune,2012-05-11,CH Gayle,venue,0,Pune Warriors,Royal Challengers Bangalore,Pune Warriors,field,Royal Challengers Bangalore,runs,35.0,N,,BF Bowden,SK Tarapore
548363.0,Kolkata,2012-05-12,RG Sharma,venue,0,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,runs,27.0,N,,S Ravi,SJA Taufel
548364.0,Chennai,2012-05-12,BW Hilfenhaus,venue,0,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,field,Chennai Super Kings,runs,9.0,N,,S Das,BR Doctrove
548365.0,Jaipur,2012-05-13,A Chandila,venue,0,Rajasthan Royals,Pune Warriors,Rajasthan Royals,bat,Rajasthan Royals,runs,45.0,N,,BF Bowden,SK Tarapore
548366.0,Chandigarh,2012-05-13,DJ Hussey,venue,0,Kings XI Punjab,Deccan Chargers,Deccan Chargers,bat,Kings XI Punjab,runs,4.0,N,,HDPK Dharmasena,BNJ Oxenford
548367.0,Bangalore,2012-05-14,AT Rayudu,venue,0,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,runs,5.0,N,,S Das,BR Doctrove
548368.0,Kolkata,2012-05-14,MEK Hussey,venue,0,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,runs,5.0,N,,JD Cloete,SJA Taufel
548369.0,Delhi,2012-05-15,UT Yadav,venue,0,Delhi Capitals,Kings XI Punjab,Kings XI Punjab,bat,Delhi Capitals,runs,5.0,N,,HDPK Dharmasena,BNJ Oxenford
548370.0,Mumbai,2012-05-16,SP Narine,venue,0,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,Kolkata Knight Riders,runs,32.0,N,,S Das,BR Doctrove
548371.0,Delhi,2012-05-17,CH Gayle,venue,0,Delhi Capitals,Royal Challengers Bangalore,Delhi Daredevils,field,Royal Challengers Bangalore,runs,6.0,N,,HDPK Dharmasena,SK Tarapore
548372.0,Dharamsala,2012-05-17,AC Gilchrist,venue,0,Kings XI Punjab,Chennai Super Kings,Kings XI Punjab,field,Kings XI Punjab,runs,21.0,N,,VA Kulkarni,C Shamshuddin
548373.0,Hyderabad,2012-05-18,DW Steyn,venue,0,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,bat,Deccan Chargers,runs,5.0,N,,S Ravi,SJA Taufel
548374.0,Dharamsala,2012-05-19,UT Yadav,venue,0,Kings XI Punjab,Delhi Capitals,Delhi Daredevils,field,Delhi Capitals,runs,6.0,N,,BF Bowden,VA Kulkarni
548375.0,Pune,2012-05-19,Shakib Al Hasan,venue,0,Pune Warriors,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,34.0,N,,S Asnani,BR Doctrove
548376.0,Hyderabad,2012-05-20,DW Steyn,venue,0,Deccan Chargers,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Deccan Chargers,runs,9.0,N,,S Ravi,SJA Taufel
548377.0,Jaipur,2012-05-20,DR Smith,venue,0,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,Mumbai Indians,runs,10.0,N,,HDPK Dharmasena,C Shamshuddin
548378.0,Pune,2012-05-22,YK Pathan,venue,0,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,18.0,N,,BR Doctrove,SJA Taufel
548379.0,Bangalore,2012-05-23,MS Dhoni,venue,0,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Chennai Super Kings,runs,38.0,N,,BF Bowden,HDPK Dharmasena
548380.0,Chennai,2012-05-25,M Vijay,venue,0,Delhi Capitals,Chennai Super Kings,Delhi Daredevils,field,Chennai Super Kings,runs,86.0,N,,BR Doctrove,SJA Taufel
548381.0,Chennai,2012-05-27,MS Bisla,venue,0,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,bat,Kolkata Knight Riders,runs,5.0,N,,BF Bowden,SJA Taufel
597998.0,Kolkata,2013-04-03,SP Narine,venue,0,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,field,Kolkata Knight Riders,runs,6.0,N,,S Ravi,SJA Taufel
597999.0,Bangalore,2013-04-04,CH Gayle,venue,0,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Royal Challengers Bangalore,runs,2.0,N,,VA Kulkarni,C Shamshuddin
598000.0,Hyderabad,2013-04-05,A Mishra,venue,0,Sunrisers Hyderabad,Pune Warriors,Pune Warriors,field,Sunrisers Hyderabad,runs,22.0,N,,S Ravi,SJA Taufel
598001.0,Delhi,2013-04-06,R Dravid,venue,0,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,runs,5.0,N,,S Das,C Shamshuddin
598002.0,Chennai,2013-04-06,KA Pollard,venue,0,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,runs,9.0,N,,M Erasmus,VA Kulkarni
598003.0,Pune,2013-04-07,M Vohra,venue,0,Pune Warriors,Kings XI Punjab,Pune Warriors,bat,Kings XI Punjab,runs,8.0,N,,S Asnani,SJA Taufel
598004.0,Hyderabad,2013-04-07,GH Vihari,venue,0,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,,runs,,Y,,AK Chaudhary,S Ravi
598005.0,Jaipur,2013-04-08,SK Trivedi,venue,0,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Rajasthan Royals,runs,19.0,N,,Aleem Dar,S Das
598006.0,Bangalore,2013-04-09,V Kohli,venue,0,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Royal Challengers Bangalore,runs,44.0,N,,S Ravi,VA Kulkarni
598007.0,Mumbai,2013-04-09,KD Karthik,venue,0,Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,Mumbai Indians,runs,10.0,N,,M Erasmus,C Shamshuddin
598008.0,Chandigarh,2013-04-10,MEK Hussey,venue,0,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,runs,8.0,N,,Aleem Dar,AK Chaudhary
598009.0,Bangalore,2013-04-11,CH Gayle,venue,0,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,Royal Challengers Bangalore,runs,7.0,N,,Asad Rauf,K Srinath
598010.0,Pune,2013-04-11,AJ Finch,venue,0,Pune Warriors,Rajasthan Royals,Rajasthan Royals,bat,Pune Warriors,runs,3.0,N,,M Erasmus,Subroto Das
598011.0,Delhi,2013-04-12,A Mishra,venue,0,Delhi Capitals,Sunrisers Hyderabad,Delhi Daredevils,bat,Sunrisers Hyderabad,runs,41.0,N,,Aleem Dar,SJA Taufel
598012.0,Mumbai,2013-04-13,RG Sharma,venue,0,Mumbai Indians,Pune Warriors,Mumbai Indians,bat,Mumbai Indians,runs,4.0,N,,S Ravi,AK Chaudhary
598013.0,Chennai,2013-04-13,RA Jadeja,venue,0,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,Chennai Super Kings,runs,48.0,N,,Asad Rauf,VA Kulkarni
598014.0,Jaipur,2013-04-14,JP Faulkner,venue,0,Rajasthan Royals,Kings XI Punjab,Rajasthan Royals,field,Rajasthan Royals,runs,6.0,N,,Aleem Dar,C Shamshuddin
598015.0,Kolkata,2013-04-14,G Gambhir,venue,0,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,24.0,N,,M Erasmus,AK Chaudhary
598016.0,Chennai,2013-04-15,SPD Smith,venue,0,Chennai Super Kings,Pune Warriors,Pune Warriors,bat,Pune Warriors,runs,4.0,N,,Asad Rauf,SJA Taufel
598017.0,Bangalore,2013-04-16,V Kohli,venue,0,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,field,,runs,,Y,,M Erasmus,VA Kulkarni
598018.0,Chandigarh,2013-04-16,MS Gony,venue,0,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,Kings XI Punjab,runs,11.0,N,,CK Nandan,AK Chaudhary
598019.0,Pune,2013-04-17,A Mishra,venue,0,Pune Warriors,Sunrisers Hyderabad,Pune Warriors,field,Sunrisers Hyderabad,runs,87.0,N,,Asad Rauf,C Shamshuddin
598020.0,Jaipur,2013-04-17,AM Rahane,venue,0,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,Rajasthan Royals,runs,86.0,N,,Aleem Dar,VA Kulkarni
598021.0,Delhi,2013-04-18,MEK Hussey,venue,0,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,bat,Chennai Super Kings,runs,5.0,N,,M Erasmus,CK Nandan
598022.0,Hyderabad,2013-04-19,GH Vihari,venue,0,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,bat,Sunrisers Hyderabad,runs,4.0,N,,HDPK Dharmasena,AK Chaudhary
598023.0,Kolkata,2013-04-20,RA Jadeja,venue,0,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,Chennai Super Kings,runs,7.0,N,,Asad Rauf,C Shamshuddin
598024.0,Bangalore,2013-04-20,R Vinay Kumar,venue,0,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,field,Royal Challengers Bangalore,runs,9.0,N,,Aleem Dar,S Ravi
598025.0,Delhi,2013-04-21,V Sehwag,venue,0,Delhi Capitals,Mumbai Indians,Mumbai Indians,bat,Delhi Capitals,runs,7.0,N,,HDPK Dharmasena,K Srinath
598026.0,Chandigarh,2013-04-21,DA Miller,venue,0,Kings XI Punjab,Pune Warriors,Kings XI Punjab,field,Kings XI Punjab,runs,5.0,N,,M Erasmus,AK Chaudhary
598027.0,Chennai,2013-04-22,MEK Hussey,venue,0,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,Chennai Super Kings,runs,130.0,N,,S Asnani,C Shamshuddin
598028.0,Bangalore,2013-04-23,CH Gayle,venue,0,Royal Challengers Bangalore,Pune Warriors,Pune Warriors,field,Royal Challengers Bangalore,runs,7.0,N,,Aleem Dar,S Ravi
598029.0,Delhi,2013-04-23,Harmeet Singh,venue,0,Delhi Capitals,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,runs,5.0,N,,VA Kulkarni,S Ravi
598030.0,Kolkata,2013-04-24,DR Smith,venue,0,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,bat,Mumbai Indians,runs,5.0,N,,HDPK Dharmasena,S Das
598031.0,Chennai,2013-04-25,MS Dhoni,venue,0,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Chennai Super Kings,runs,6.0,N,,Aleem Dar,S Ravi
598032.0,Kolkata,2013-04-26,JH Kallis,venue,0,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,bat,Kolkata Knight Riders,runs,8.0,N,,CK Nandan,K Srinath
598033.0,Mumbai,2013-04-27,DR Smith,venue,0,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,bat,Mumbai Indians,runs,58.0,N,,Asad Rauf,S Asnani
598034.0,Jaipur,2013-04-27,JP Faulkner,venue,0,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Rajasthan Royals,runs,14.0,N,,VA Kulkarni,SJA Taufel
598035.0,Chennai,2013-04-28,MEK Hussey,venue,0,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Chennai Super Kings,runs,15.0,N,,Aleem Dar,S Ravi
598036.0,Raipur,2013-04-28,DA Warner,venue,0,Delhi Capitals,Pune Warriors,Pune Warriors,field,Delhi Capitals,runs,4.0,N,,CK Nandan,K Srinath
598037.0,Jaipur,2013-04-29,SV Samson,venue,0,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,field,Rajasthan Royals,runs,4.0,N,,M Erasmus,AK Chaudhary
598038.0,Mumbai,2013-04-29,RG Sharma,venue,0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,Mumbai Indians,runs,37.0,N,,Asad Rauf,SJA Taufel
598039.0,Pune,2013-04-30,MS Dhoni,venue,0,Pune Warriors,Chennai Super Kings,Chennai Super Kings,bat,Chennai Super Kings,runs,7.0,N,,S Das,S Asnani
598040.0,Hyderabad,2013-05-01,I Sharma,venue,0,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,bat,Sunrisers Hyderabad,runs,7.0,N,,Asad Rauf,CK Nandan
598041.0,Raipur,2013-05-01,DA Warner,venue,0,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,bat,Delhi Capitals,runs,15.0,N,,HDPK Dharmasena,VA Kulkarni
598042.0,Chennai,2013-05-02,SK Raina,venue,0,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,Chennai Super Kings,runs,17.0,N,,M Erasmus,C Shamshuddin
598043.0,Pune,2013-05-02,AB de Villiers,venue,0,Pune Warriors,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,8.0,N,,Aleem Dar,CK Nandan
598044.0,Kolkata,2013-05-03,YK Pathan,venue,0,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,Kolkata Knight Riders,runs,6.0,N,,HDPK Dharmasena,S Asnani
598045.0,Hyderabad,2013-05-04,DJG Sammy,venue,0,Sunrisers Hyderabad,Delhi Capitals,Delhi Daredevils,bat,Sunrisers Hyderabad,runs,7.0,N,,Asad Rauf,S Ravi
598046.0,Mumbai,2013-05-05,MG Johnson,venue,0,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,Mumbai Indians,runs,60.0,N,,HDPK Dharmasena,CK Nandan
598047.0,Jaipur,2013-05-05,AM Rahane,venue,0,Rajasthan Royals,Pune Warriors,Pune Warriors,bat,Rajasthan Royals,runs,5.0,N,,C Shamshuddin,RJ Tucker
598048.0,Chandigarh,2013-05-06,DA Miller,venue,0,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,field,Kings XI Punjab,runs,7.0,N,,VA Kulkarni,SJA Taufel
598049.0,Jaipur,2013-05-07,AM Rahane,venue,0,Rajasthan Royals,Delhi Capitals,Delhi Daredevils,bat,Rajasthan Royals,runs,9.0,N,,Aleem Dar,RJ Tucker
598050.0,Mumbai,2013-05-07,SR Tendulkar,venue,0,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,bat,Mumbai Indians,runs,65.0,N,,HDPK Dharmasena,S Ravi
598051.0,Hyderabad,2013-05-08,SK Raina,venue,0,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,field,Chennai Super Kings,runs,77.0,N,,S Das,NJ Llong
598052.0,Chandigarh,2013-05-09,KK Cooper,venue,0,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,runs,8.0,N,,HDPK Dharmasena,S Ravi
598053.0,Pune,2013-05-09,G Gambhir,venue,0,Pune Warriors,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,46.0,N,,Asad Rauf,S Asnani
598054.0,Delhi,2013-05-10,JD Unadkat,venue,0,Delhi Capitals,Royal Challengers Bangalore,Delhi Daredevils,field,Royal Challengers Bangalore,runs,4.0,N,,NJ Llong,K Srinath
598055.0,Pune,2013-05-11,MG Johnson,venue,0,Pune Warriors,Mumbai Indians,Pune Warriors,bat,Mumbai Indians,runs,5.0,N,,Asad Rauf,AK Chaudhary
598056.0,Chandigarh,2013-05-11,PA Patel,venue,0,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,field,Sunrisers Hyderabad,runs,30.0,N,,S Das,RJ Tucker
598057.0,Jaipur,2013-05-12,SR Watson,venue,0,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Rajasthan Royals,runs,5.0,N,,HDPK Dharmasena,K Srinath
598058.0,Ranchi,2013-05-12,JH Kallis,venue,0,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,field,Kolkata Knight Riders,runs,5.0,N,,NJ Llong,CK Nandan
598059.0,Mumbai,2013-05-13,KA Pollard,venue,0,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Mumbai Indians,runs,5.0,N,,AK Chaudhary,K Srinath
598060.0,Chennai,2013-05-14,MS Dhoni,venue,0,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,Chennai Super Kings,runs,7.0,N,,C Shamshuddin,SJA Taufel
598061.0,Bangalore,2013-05-14,AC Gilchrist,venue,0,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,runs,7.0,N,,HDPK Dharmasena,K Srinath
598062.0,Ranchi,2013-05-15,MK Pandey,venue,0,Kolkata Knight Riders,Pune Warriors,Kolkata Knight Riders,field,Pune Warriors,runs,33.0,N,,NJ Llong,RJ Tucker
598063.0,Mumbai,2013-05-15,AP Tare,venue,0,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Mumbai Indians,runs,14.0,N,,Asad Rauf,S Asnani
598064.0,Dharamsala,2013-05-16,DA Miller,venue,0,Kings XI Punjab,Delhi Capitals,Delhi Daredevils,field,Kings XI Punjab,runs,6.0,N,,HDPK Dharmasena,NJ Llong
598065.0,Hyderabad,2013-05-17,A Mishra,venue,0,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,23.0,N,,Asad Rauf,AK Chaudhary
598066.0,Dharamsala,2013-05-18,Azhar Mahmood,venue,0,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Kings XI Punjab,runs,50.0,N,,HDPK Dharmasena,CK Nandan
598067.0,Bangalore,2013-05-18,V Kohli,venue,0,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Royal Challengers Bangalore,runs,38.0,N,,C Shamshuddin,SJA Taufel
598068.0,Hyderabad,2013-05-19,PA Patel,venue,0,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,bat,Sunrisers Hyderabad,runs,24.0,N,,Asad Rauf,RJ Tucker
598069.0,Pune,2013-05-19,LJ Wright,venue,0,Pune Warriors,Delhi Capitals,Pune Warriors,bat,Pune Warriors,runs,5.0,N,,NJ Llong,S Asnani
598070.0,Delhi,2013-05-21,MEK Hussey,venue,0,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Chennai Super Kings,runs,48.0,N,,NJ Llong,RJ Tucker
598071.0,Delhi,2013-05-22,BJ Hodge,venue,0,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Rajasthan Royals,runs,4.0,N,,S Ravi,RJ Tucker
598072.0,Kolkata,2013-05-24,Harbhajan Singh,venue,0,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,bat,Mumbai Indians,runs,4.0,N,,C Shamshuddin,SJA Taufel
598073.0,Kolkata,2013-05-26,KA Pollard,venue,0,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,runs,23.0,N,,HDPK Dharmasena,SJA Taufel
729279.0,Abu Dhabi,2014-04-16,JH Kallis,venue,1,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,41.0,N,,M Erasmus,RK Illingworth
729281.0,,2014-04-17,YS Chahal,venue,1,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,runs,8.0,N,,Aleem Dar,S Ravi
729283.0,Abu Dhabi,2014-04-18,GJ Maxwell,venue,1,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,Kings XI Punjab,runs,6.0,N,,RK Illingworth,C Shamshuddin
729285.0,Abu Dhabi,2014-04-18,AM Rahane,venue,1,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,runs,4.0,N,,BF Bowden,RK Illingworth
729287.0,,2014-04-19,PA Patel,venue,1,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,field,Royal Challengers Bangalore,runs,7.0,N,,Aleem Dar,AK Chaudhary
729289.0,,2014-04-19,JP Duminy,venue,1,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,bat,Delhi Capitals,runs,4.0,N,,Aleem Dar,VA Kulkarni
729291.0,,2014-04-20,GJ Maxwell,venue,1,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,runs,7.0,N,,BF Bowden,M Erasmus
729293.0,Abu Dhabi,2014-04-21,SK Raina,venue,1,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,Chennai Super Kings,runs,93.0,N,,RK Illingworth,C Shamshuddin
729295.0,,2014-04-22,GJ Maxwell,venue,1,Kings XI Punjab,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kings XI Punjab,runs,72.0,N,,M Erasmus,S Ravi
729297.0,,2014-04-23,RA Jadeja,venue,1,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,N,,HDPK Dharmasena,RK Illingworth
729299.0,,2014-04-24,CA Lynn,venue,1,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,Kolkata Knight Riders,runs,2.0,N,,Aleem Dar,VA Kulkarni
729301.0,,2014-04-25,MM Sharma,venue,1,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,Chennai Super Kings,runs,4.0,N,,BF Bowden,S Ravi
729303.0,,2014-04-25,AJ Finch,venue,1,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,7.0,N,,M Erasmus,M Erasmus
729305.0,Abu Dhabi,2014-04-26,PV Tambe,venue,1,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,field,Rajasthan Royals,runs,6.0,N,,HDPK Dharmasena,C Shamshuddin
729307.0,Abu Dhabi,2014-04-26,Sandeep Sharma,venue,1,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,field,Kings XI Punjab,runs,23.0,N,,HDPK Dharmasena,RK Illingworth
729309.0,,2014-04-27,M Vijay,venue,1,Delhi Capitals,Mumbai Indians,Mumbai Indians,bat,Delhi Capitals,runs,6.0,N,,Aleem Dar,VA Kulkarni
729311.0,,2014-04-27,DR Smith,venue,1,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,Chennai Super Kings,runs,5.0,N,,AK Chaudhary,VA Kulkarni
729313.0,,2014-04-28,Sandeep Sharma,venue,1,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,field,Kings XI Punjab,runs,5.0,N,,BF Bowden,S Ravi
729315.0,Abu Dhabi,2014-04-29,JP Faulkner,venue,1,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,,runs,,Y,,Aleem Dar,AK Chaudhary
729317.0,,2014-04-30,B Kumar,venue,1,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,field,Sunrisers Hyderabad,runs,15.0,N,,HDPK Dharmasena,M Erasmus
733971.0,Ranchi,2014-05-02,RA Jadeja,venue,0,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,Chennai Super Kings,runs,34.0,N,,AK Chaudhary,NJ Llong
733973.0,Mumbai,2014-05-03,CJ Anderson,venue,0,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,bat,Mumbai Indians,runs,5.0,N,,BNJ Oxenford,C Shamshuddin
733975.0,Delhi,2014-05-03,KK Nair,venue,0,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,runs,7.0,N,,SS Hazare,S Ravi
